scrape_date,category,company_name,source_url,phone,email,website,employee_count,city,country,scraped_at
2026-06-26,ERP,Umbra StockSphere,https://umbrastocksphere.com/profile,1-256-972-7147,info@umbrastocksphere.com,umbrastocksphere.com,64,Seattle,US,2026-06-26T06:07:37Z
2026-06-26,Medical,LumenPatient Solutions,https://lumenpatientsolutions.com/profile,+1 (847) 677-1792,hello@lumenpatientsolutions.com,https://lumenpatientsolutions.com,-,Raleigh,US,2026-06-26T04:04:07Z
2026-06-26,Medical,HaloCare Platform,https://halocareplatform.co/profile,471-846-8595,sales@halocareplatform.co,halocareplatform.co,95,Atlanta,US,2026-06-26T06:06:09Z
2026-06-26,MSP Platform,MetaGrid Sphere,https://metagridsphere.net/profile,6766865598,contact@metagridsphere.net,https://www.metagridsphere.net,249,Tampa,US,2026-06-26T01:18:04Z
2026-06-26,Medical,SummitChart Sphere,https://summitchartsphere.com/profile,6266327266,sales@summitchartsphere.com,summitchartsphere.com,12,Manchester,UK,2026-06-26T02:03:02Z
2026-06-26,Medical,CobaltPulse Suite,https://cobaltpulsesuite.net/profile,325-915-5736,null,https://www.cobaltpulsesuite.net,1271,Dublin,IE,2026-06-26T04:50:29Z
2026-06-26,Medical,CrestPulse Platform,https://crestpulseplatform.com/profile,+14795900571,hello@crestpulseplatform.com,https://www.crestpulseplatform.com,58,London,UK,2026-06-26T06:22:20Z
2026-06-26,Medical,Lumen RxPlatform,https://lumenrxplatform.net/profile,561-700-0636,sales@lumenrxplatform.net,lumenrxplatform.net,57,Seattle,US,2026-06-26T06:01:56Z
2026-06-26,Legal,Fusion VerdictDesk,https://fusionverdictdesk.com/profile,+18642546254,contact@fusionverdictdesk.com,https://www.fusionverdictdesk.com,94,London,UK,2026-06-26T06:38:41Z
2026-06-26,Medical,Harbor CareFlow,https://harborcareflow.co/profile,+18763634783,hello@harborcareflow.co,https://www.harborcareflow.co,781,Leeds,UK,2026-06-26T06:40:57Z
2026-06-26,Medical,Ember CareBase,https://embercarebase.com/profile,1-469-205-1017,sales@embercarebase.com,https://www.embercarebase.com,N/A,Dublin,IE,2026-06-26T02:43:34Z
2026-06-26,ERP,FalconStockLogic,https://falconstocklogic.com/profile,697-661-9129,sales@falconstocklogic.com,falconstocklogic.com,38,Denver,US,2026-06-26T03:33:50Z
2026-06-26,ERP,CrestOrderSoft,https://crestordersoft.com/profile,+12534552569,sales@crestordersoft.com,https://crestordersoft.com,32,Phoenix,US,2026-06-26T02:56:07Z
2026-06-26,Legal,KeystoneCounsel Tech,https://keystonecounseltech.co/profile,+17014092282,contact@keystonecounseltech.co,keystonecounseltech.co,182,Seattle,US,2026-06-26T04:39:30Z
2026-06-26,HR,Ridgeway CultureSphere,https://ridgewayculturesphere.io/profile,+1 (375) 777-0018,info@ridgewayculturesphere.io,https://www.ridgewayculturesphere.io,13,Manchester,UK,2026-06-26T05:32:31Z
2026-06-26,HR,Bright ShiftSphere,https://brightshiftsphere.com/profile,+14588565926,info@brightshiftsphere.com,https://www.brightshiftsphere.com,13,Boston,US,2026-06-26T01:04:01Z
2026-06-26,Medical,ZenClinicSync,https://zenclinicsync.com/profile,(479) 240-9892,hello@zenclinicsync.com,https://www.zenclinicsync.com,565,Karachi,PK,2026-06-26T02:37:25Z
2026-06-26,ERP,Pioneer LedgerSync,https://pioneerledgersync.com/profile,(434) 337-2977,contact@pioneerledgersync.com,pioneerledgersync.com,39,Vancouver,CA,2026-06-26T03:11:07Z
2026-06-26,Medical,NorthPulseCore,https://northpulsecore.com/profile,+13038346214,sales@northpulsecore.com,northpulsecore.com,122,Singapore,SG,2026-06-26T04:02:27Z
2026-06-26,HR,Velo CultureLabs,https://veloculturelabs.com/profile,(802) 325-3885,contact@veloculturelabs.com,veloculturelabs.com,67,Dublin,IE,2026-06-26T04:46:59Z
2026-06-26,MSP Platform,LumenNode Labs,https://lumennodelabs.io/profile,977.693.3161,contact@lumennodelabs.io,https://www.lumennodelabs.io,36,Manchester,UK,2026-06-26T02:24:26Z
2026-06-26,Medical,LatticePatient Systems,https://latticepatientsystems.co/profile,1-746-545-3570,hello@latticepatientsystems.co,https://latticepatientsystems.co,45,Manchester,UK,2026-06-26T06:45:59Z
2026-06-26,Legal,KeystoneCaseSphere,https://keystonecasesphere.com/profile,672-255-7074,info@keystonecasesphere.com,keystonecasesphere.com,989,Atlanta,US,2026-06-26T05:29:50Z
2026-06-26,Medical,ClearPatientBase,https://clearpatientbase.co/profile,+18123956998,contact@clearpatientbase.co,https://www.clearpatientbase.co,105,Berlin,DE,2026-06-26T06:26:09Z
2026-06-26,Medical,BoldRx Works,https://boldrxworks.com/profile,+16033715548,contact@boldrxworks.com,boldrxworks.com,260,Tampa,US,2026-06-26T03:18:43Z
2026-06-26,MSP Platform,Beacon Uptime Manpower Services,https://beaconuptimemanpowerservices.com/profile,422-449-7581,hello@beaconuptimemanpowerservices.com,https://www.beaconuptimemanpowerservices.com,219,Boston,US,2026-06-26T06:02:31Z
2026-06-26,Medical,ZenChart Soft,https://zenchartsoft.io/profile,761.904.3091,info@zenchartsoft.io,zenchartsoft.io,null,Boston,US,2026-06-26T05:05:43Z
2026-06-26,LEGAL ,ArchFilingBase,https://archfilingbase.io/profile,242.834.9075,sales@archfilingbase.io,archfilingbase.io,77,Chicago,US,2026-06-26T06:42:46Z
2026-06-26,HR,SilverTeam Soft,https://silverteamsoft.com/profile,+16496238160,contact@silverteamsoft.com,https://www.silverteamsoft.com,14,Karachi,PK,2026-06-26T04:51:46Z
