scrape_date,category,company_name,source_url,phone,email,website,employee_count,city,country,scraped_at
2026-06-28,HR,Nimbus ShiftDesk,https://nimbusshiftdesk.com/profile,204-567-5931,sales@nimbusshiftdesk.com,https://www.nimbusshiftdesk.com,635,Raleigh,US,2026-06-28T04:36:54Z
2026-06-28,Medical,Beacon RxDesk,https://beaconrxdesk.co/profile,(231) 517-4476,sales@beaconrxdesk.co,https://www.beaconrxdesk.co,23,Phoenix,US,2026-06-28T01:38:58Z
2026-06-28,Legal,SilverCounselTech,https://silvercounseltech.com/profile,(984) 977-3646,sales@silvercounseltech.com,https://silvercounseltech.com,42,Austin,US,2026-06-28T04:47:43Z
2026-06-28,Legal,Halo DocketWorks,https://halodocketworks.com/profile,06846782633,contact@halodocketworks.com,https://www.halodocketworks.com,28,Raleigh,US,2026-06-28T01:42:46Z
2026-06-28,Medical,Polaris MedPoint,https://polarismedpoint.io/profile,983.953.8336,contact@polarismedpoint.io,https://polarismedpoint.io,7,Boston,US,2026-06-28T02:18:51Z
2026-06-27,legal,RapidClause Sync,https://rapidclausesync.co/profile,+17719801311,hello@rapidclausesync.co,https://rapidclausesync.co,549,Vancouver,CA,2026-06-28T02:52:06Z
2026-06-28,Medical,CoreClinic Sphere,https://coreclinicsphere.com/profile,+1 (323) 537-2781,sales@coreclinicsphere.com,https://www.coreclinicsphere.com,25,Seattle,US,2026-06-28T04:20:21Z
2026-06-28,Medical,Onyx PatientSphere,https://onyxpatientsphere.io/profile,350.413.6794,contact@onyxpatientsphere.io,https://www.onyxpatientsphere.io,33,Raleigh,US,2026-06-28T05:14:29Z
2026-06-28,HR,IndigoPeopleSystems,https://indigopeoplesystems.io/profile,6268260285,N/A,https://www.indigopeoplesystems.io,233,Manchester,UK,2026-06-28T04:39:02Z
2026-06-28,MSP Platform,CobaltUptime Core,https://cobaltuptimecore.com/profile,+1 (968) 712-1879,contact@cobaltuptimecore.com,https://cobaltuptimecore.com,78,Islamabad,PK,2026-06-28T03:30:11Z
2026-06-28,MSP Platform,EmberUptimeLabs,https://emberuptimelabs.com/profile,1-744-916-1307 ext. 31,hello@emberuptimelabs.com,https://www.emberuptimelabs.com,4409,Calgary,CA,2026-06-28T03:20:53Z
2026-06-28,Medical,AnchorHealth Point,https://anchorhealthpoint.co/profile,05984641101,info@anchorhealthpoint.co,https://www.anchorhealthpoint.co,648,Chicago,US,2026-06-28T01:23:10Z
2026-06-28,ERP,Vertex PlanLogic,https://vertexplanlogic.co/profile,+1 (281) 454-3606,info@vertexplanlogic.co,https://www.vertexplanlogic.co,41,Hyderabad,IN,2026-06-28T04:03:30Z
2026-06-28,HR,Onyx BenefitSphere,https://onyxbenefitsphere.com/profile,(646) 314-1386,sales@onyxbenefitsphere.com,https://www.onyxbenefitsphere.com,25,Austin,US,2026-06-28T01:26:30Z
2026-06-28,ERP,Halo LedgerSolutions,https://haloledgersolutions.io/profile,1-724-562-9298,sales@haloledgersolutions.io,https://www.haloledgersolutions.io,16,Phoenix,US,2026-06-28T02:12:51Z
