scrape_date,category,company_name,source_url,phone,email,website,employee_count,city,country,scraped_at
2026-07-10,Medical,Bold HealthSolutions,https://boldhealthsolutions.com/profile,700.847.6070,info@boldhealthsolutions.com,https://boldhealthsolutions.com,188,Melbourne,AU,2026-07-10T03:53:51Z
2026-07-10,Medical,Blue PulseSync,https://bluepulsesync.io/profile,7729990616,info@bluepulsesync.io,https://www.bluepulsesync.io,40,Phoenix,US,2026-07-10T04:37:09Z
2026-07-10,ERP,AtlasNode Soft,https://atlasnodesoft.com/profile,1-377-473-1202,sales@atlasnodesoft.com,https://www.atlasnodesoft.com,56,Hyderabad,IN,2026-07-10T06:31:14Z
2026-07-10,ERP,RidgewayOpsLogic,https://ridgewayopslogic.com/profile,260-417-4625,hello@ridgewayopslogic.com,https://www.ridgewayopslogic.com,28,Tampa,US,2026-07-10T02:24:10Z
2026-07-10,Medical,FusionVitalCloud,https://fusionvitalcloud.io/profile,6024107701,hello@fusionvitalcloud.io,https://www.fusionvitalcloud.io,15,Seattle,US,2026-07-10T06:41:18Z
2026-07-10,Medical,CedarHealth App,https://cedarhealthapp.com/profile,593.406.6390,contact@cedarhealthapp.com,https://www.cedarhealthapp.com,11,Denver,US,2026-07-10T06:43:51Z
2026-07-10,LMS,DeltaSkillPlatform,https://deltaskillplatform.io/profile,(803) 643-8876,hello@deltaskillplatform.io,https://deltaskillplatform.io,25,Atlanta,US,2026-07-10T02:55:35Z
2026-07-10,HR,IndigoBenefitPoint,https://indigobenefitpoint.co/profile,8337634926,contact@indigobenefitpoint.co,https://www.indigobenefitpoint.co,16,Pune,IN,2026-07-10T03:45:17Z
2026-07-10,HR,ClearBenefitWorks,https://clearbenefitworks.com/profile,331.885.9259,hello@clearbenefitworks.com,clearbenefitworks.com,400,Leeds,UK,2026-07-10T01:59:48Z
2026-07-10,Medical,TrueChart Suite,https://truechartsuite.com/profile,2204612348,contact@truechartsuite.com,https://www.truechartsuite.com,458,Phoenix,US,2026-07-10T04:40:35Z
2026-07-10,Lgl,ZephyrCaseCloud,https://zephyrcasecloud.com/profile,873.264.1364,sales@zephyrcasecloud.com,https://www.zephyrcasecloud.com,7,Raleigh,US,2026-07-10T05:05:31Z
2026-07-10,ERP,QuartzResource’s Suite,https://quartzresourcesuite.io/profile,(940) 790-1295,hello@quartzresourcesuite.io,https://quartzresourcesuite.io,21,Raleigh,US,2026-07-10T06:14:05Z
2026-07-10,MSP Platform,QuartzPatch App,https://quartzpatchapp.com/profile,264.438.1158,info@quartzpatchapp.com,quartzpatchapp.com,40,Seattle,US,2026-07-10T02:27:44Z
2026-07-10,ERP,Bright FinPlatform,https://brightfinplatform.com/profile,+1 (896) 943-1647 ext. 99,sales@brightfinplatform.com,https://www.brightfinplatform.com,51,Boston,US,2026-07-10T04:04:46Z
2026-07-10,Medical,Onyx PulseCloud,https://onyxpulsecloud.com/profile,+1 (834) 286-1273,sales@onyxpulsecloud.com,https://www.onyxpulsecloud.com,42,Austin,US,2026-07-10T06:33:04Z
2026-07-10,Legal,Solid BriefCloud,https://solidbriefcloud.com/profile,1-603-329-6648,hello@solidbriefcloud.com,https://www.solidbriefcloud.com,77,Austin,US,2026-07-10T01:26:12Z
2026-07-10,ERP,RavenResource Sphere,https://ravenresourcesphere.com/profile,+1 (692) 451-3660,contact@ravenresourcesphere.com,ravenresourcesphere.com,361,Tampa,US,2026-07-10T04:10:04Z
2026-07-10,MSP Platform,QuantumNodeSync,https://quantumnodesync.com/profile,9829752298,info@quantumnodesync.com,https://www.quantumnodesync.com,20,Seattle,US,2026-07-10T06:41:24Z
2026-07-10,MSP Platform,Zen GridBase,https://zengridbase.com/profile,698-741-6430,hello@zengridbase.com,https://www.zengridbase.com,11,Tampa,US,2026-07-10T06:59:35Z
2026-07-10,MSP Platform,ZephyrMonitor Base,https://zephyrmonitorbase.com/profile,+19647933971,contact@zephyrmonitorbase.com,https://www.zephyrmonitorbase.com,50,Sydney,AU,2026-07-10T02:31:56Z
2026-07-10,MSP Platform,SolidPatchSystems,https://solidpatchsystems.com/profile,751-404-1508,info@solidpatchsystems.com,https://www.solidpatchsystems.com,26,Lahore,PK,2026-07-10T05:02:32Z
2026-07-10,LMS,HaloTutor Soft,https://halotutorsoft.io/profile,+13157776864,contact@halotutorsoft.io,halotutorsoft.io,19,Boston,US,2026-07-10T04:36:49Z
2026-07-10,HR,Willow PerformDesk,https://willowperformdesk.com/profile,+12083825654,info@willowperformdesk.com,https://www.willowperformdesk.com,19,Munich,DE,2026-07-10T02:28:36Z
2026-07-10,Medical,AtlasTriagePoint,https://atlastriagepoint.com/profile,5358009442,hello@atlastriagepoint.com,https://www.atlastriagepoint.com,41,Denver,US,2026-07-10T04:47:03Z
2026-07-10,HR,RidgewayCultureSync,https://ridgewayculturesync.com/profile,787.981.8609,info@ridgewayculturesync.com,https://www.ridgewayculturesync.com,12,Vancouver,CA,2026-07-10T04:34:57Z
2026-07-10,Medical,Ember TriageTech,https://embertriagetech.com/profile,(744) 773-7428,hello@embertriagetech.com,https://embertriagetech.com,15,Raleigh,US,2026-07-10T03:00:44Z
