scrape_date,category,company_name,source_url,phone,email,website,employee_count,city,country,scraped_at
2026-07-12,MSP Platform,Bold’s UptimeTech,https://bolduptimetech.com/profile,(736) 289-3139,contact@bolduptimetech.com,https://bolduptimetech.com,6,Sydney,AU,2026-07-12T04:00:32Z
2026-07-12,MSP Platform,Zephyr StackBase,https://zephyrstackbase.com/profile,6508840338,info@zephyrstackbase.com,https://www.zephyrstackbase.com,274,Seattle,US,2026-07-12T06:00:02Z
2026-07-12,ERP,Crown StockLogic,https://crownstocklogic.net/profile,(309) 973-7071,hello@crownstocklogic.net,https://www.crownstocklogic.net,121,Atlanta,US,2026-07-12T01:42:19Z
2026-07-12,HR,PrimePeople Works,https://primepeopleworks.io/profile,(204) 626-6813 ext. 40,sales@primepeopleworks.io,https://www.primepeopleworks.io,43,Seattle,US,2026-07-12T04:15:15Z
2026-07-12,legal,NovaVerdictSphere,https://novaverdictsphere.com/profile,3165476594,contact@novaverdictsphere.com,novaverdictsphere.com,88,Sydney,AU,2026-07-12T04:02:13Z
2026-07-12,HR,PolarisPeople Tech,https://polarispeopletech.com/profile,(732) 281-4695,sales@polarispeopletech.com,https://www.polarispeopletech.com,17,Amsterdam,NL,2026-07-12T04:51:01Z
2026-07-12,HR,RidgewayTeam Systems,https://ridgewayteamsystems.com/profile,(468) 368-2010,info@ridgewayteamsystems.com,https://www.ridgewayteamsystems.com,286,Atlanta,US,2026-07-12T03:47:23Z
2026-07-12,HR,Willow Talent Outsourcing,https://willowtalentoutsourcing.com/profile,939.417.4645,hello@willowtalentoutsourcing.com,https://willowtalentoutsourcing.com,41,N/A,US,2026-07-12T05:01:54Z
2026-07-12,ERP,Lumen ForgeHub,https://lumenforgehub.io/profile,+14952144355,info@lumenforgehub.io,https://www.lumenforgehub.io,311,Sydney,AU,2026-07-12T04:48:20Z
2026-07-12,ERP,QuantumResourceHub,https://quantumresourcehub.com/profile,+1 (464) 548-6101,contact@quantumresourcehub.com,https://www.quantumresourcehub.com,44,Chicago,US,2026-07-12T06:04:21Z
2026-07-12,Legal,OnyxBrief Tech,https://onyxbrieftech.io/profile,+19026877238,sales@onyxbrieftech.io,onyxbrieftech.io,8,Seattle,US,2026-07-12T05:10:53Z
2026-07-12,HR,Xenon PayrollSphere,https://xenonpayrollsphere.com/profile,+17039198854,contact@xenonpayrollsphere.com,https://xenonpayrollsphere.com,135,Seattle,US,2026-07-12T01:35:21Z
2026-07-12,ERP,Falcon ResourceSoft,https://falconresourcesoft.io/profile,753-443-2948,info@falconresourcesoft.io,https://www.falconresourcesoft.io,46,Amsterdam,NL,2026-07-12T06:29:41Z
2026-07-12,Legal,AltaLaw Works,https://altalawworks.com/profile,+14317455421,sales@altalawworks.com,https://www.altalawworks.com,65,Austin,US,2026-07-12T01:57:13Z
2026-07-12,ERP,SilverLedgerSphere,https://silverledgersphere.io/profile,611.428.4313,info@silverledgersphere.io,https://www.silverledgersphere.io,16,Karachi,PK,2026-07-12T04:56:07Z
2026-07-12,HR,IndigoPeople Soft,https://indigopeoplesoft.io/profile,663-779-7432,info@indigopeoplesoft.io,https://indigopeoplesoft.io,113,Leeds,UK,2026-07-12T01:19:03Z
2026-07-12,Medical,Prime PulseFlow,https://primepulseflow.com/profile,976-972-6838,hello@primepulseflow.com,https://primepulseflow.com,69,Seattle,US,2026-07-12T05:56:33Z
2026-07-12,ERP,BoldOrder Logic,https://boldorderlogic.com/profile,03186459154,-,https://www.boldorderlogic.com,46,Pune,IN,2026-07-12T06:18:55Z
2026-07-12,HR,Polaris TalentTech,https://polaristalenttech.com/profile,(285) 694-1111,N/A,https://www.polaristalenttech.com,27,Columbus,US,2026-07-12T04:26:43Z
2026-07-12,ERP,BoldPlanBase,https://boldplanbase.com/profile,386-835-6363,info@boldplanbase.com,https://www.boldplanbase.com,10,London,UK,2026-07-12T06:40:19Z
2026-07-12,ERP,Beacon ResourcePoint,https://beaconresourcepoint.net/profile,569-507-3352,info@beaconresourcepoint.net,https://www.beaconresourcepoint.net,105,Denver,US,2026-07-12T06:43:47Z
2026-07-12,ERP,CrestStockSolutions,https://creststocksolutions.com/profile,590-588-8694,contact@creststocksolutions.com,creststocksolutions.com,550,Raleigh,US,2026-07-12T01:55:25Z
2026-07-12,ERP,Crown StockSync,https://crownstocksync.com/profile,602-363-2491,hello@crownstocksync.com,crownstocksync.com,914,Austin,US,2026-07-12T01:06:48Z
2026-07-12,HR,Atlas CultureFlow,https://atlascultureflow.co/profile,+1 (207) 620-9713 ext. 51,sales@atlascultureflow.co,https://www.atlascultureflow.co,N/A,Berlin,DE,2026-07-12T04:44:47Z
2026-07-12,Legal,RidgewayBrief Base,https://ridgewaybriefbase.co/profile,+1 (682) 951-3690,-,https://ridgewaybriefbase.co,124,Islamabad,PK,2026-07-12T03:56:19Z
2026-07-12,MSP Platform,QuartzStack Sphere,https://quartzstacksphere.com/profile,668-202-9983,info@quartzstacksphere.com,https://quartzstacksphere.com,21,Denver,US,2026-07-12T03:31:08Z
2026-07-12,MSP Platform,TrueStack Works,https://truestackworks.com/profile,(701) 255-7845,hello@truestackworks.com,https://www.truestackworks.com,44,Seattle,US,2026-07-12T01:32:00Z
2026-07-12,MSP Platform,Nova NetApp,https://novanetapp.io/profile,+1 (639) 623-1180,sales@novanetapp.io,https://www.novanetapp.io,1905,Denver,US,2026-07-12T04:39:08Z
2026-07-12,Medical,RidgePulse Base,https://ridgepulsebase.com/profile,+14382017661,sales@ridgepulsebase.com,https://ridgepulsebase.com,388,Tampa,US,2026-07-12T02:30:21Z
2026-07-12,ERP,GoldenOrder Hub,https://goldenorderhub.com/profile,+1 (450) 732-5289,info@goldenorderhub.com,https://goldenorderhub.com,177,Austin,US,2026-07-12T06:18:01Z
2026-07-12,MSP Platform,FalconEndpoint Logic,https://falconendpointlogic.com/profile,7198324312,info@falconendpointlogic.com,https://falconendpointlogic.com,267,Melbourne,AU,2026-07-12T02:02:14Z
2026-07-12,Medical,True PatientSuite,https://truepatientsuite.com/profile,+19737909773,hello@truepatientsuite.com,https://www.truepatientsuite.com,88,Chicago,US,2026-07-12T05:17:33Z
2026-07-12,Medical,BlueTriageSync,https://bluetriagesync.io/profile,(852) 586-9181,contact@bluetriagesync.io,https://bluetriagesync.io,971,Denver,US,2026-07-12T06:15:49Z
2026-07-12,Medical,BoldPatientLogic,https://boldpatientlogic.com/profile,1-684-796-7031,info@boldpatientlogic.com,https://www.boldpatientlogic.com,126,Tampa,US,2026-07-12T03:05:07Z
2026-07-12,ERP,OmniBatchFlow,https://omnibatchflow.com/profile,2358994912,hello@omnibatchflow.com,omnibatchflow.com,119,Chicago,US,2026-07-12T03:53:39Z
2026-07-12,ERP,Sable OpsCloud,https://sableopscloud.com/profile,(810) 851-6708,info@sableopscloud.com,https://www.sableopscloud.com,11,Vancouver,CA,2026-07-12T04:17:42Z
2026-07-12,LEGAL ,CedarClauseCloud,https://cedarclausecloud.co/profile,346-862-9373,sales@cedarclausecloud.co,https://www.cedarclausecloud.co,145,Atlanta,US,2026-07-12T01:53:16Z
2026-07-12,MSP Platform,MetaStack’s Soft,https://metastacksoft.com/profile,1-518-480-2417,hello@metastacksoft.com,https://www.metastacksoft.com,96,Seattle,US,2026-07-12T04:21:40Z
2026-07-12,ERP,Clear ResourceDesk,https://clearresourcedesk.com/profile,+18962717201,N/A,https://www.clearresourcedesk.com,423,Chicago,US,2026-07-12T06:02:02Z
2026-07-12,ERP,FusionStock Dynamics,https://fusionstockdynamics.com/profile,+16754203937,hello@fusionstockdynamics.com,https://www.fusionstockdynamics.com,N/A,Chicago,US,2026-07-12T06:17:30Z
