scrape_date,category,company_name,source_url,phone,email,website,employee_count,city,country,scraped_at
2026-07-03,Legal,Iron Verdict Consulting Group,https://ironverdictconsultinggroup.com/profile,1-284-395-1532,contact@ironverdictconsultinggroup.com,https://www.ironverdictconsultinggroup.com,14,Atlanta,US,2026-07-03T06:02:12Z
2026-07-03,ERP,NimbusOpsCloud,https://nimbusopscloud.com/profile,1-564-581-1827,info@nimbusopscloud.com,https://www.nimbusopscloud.com,10,Calgary,CA,2026-07-03T02:27:28Z
2026-07-03,HR,RavenPayrollSync,https://ravenpayrollsync.com/profile,921-368-8096,sales@ravenpayrollsync.com,https://www.ravenpayrollsync.com,19,Seattle,US,2026-07-03T06:14:13Z
2026-07-03,MSP Platform,MosaicNet Solutions,https://mosaicnetsolutions.com/profile,+1 (834) 460-3452,hello@mosaicnetsolutions.com,https://mosaicnetsolutions.com,1512,Toronto,CA,2026-07-03T02:36:28Z
2026-07-03,ERP,ClearOrderBase,https://clearorderbase.com/profile,8308312725,hello@clearorderbase.com,https://www.clearorderbase.com,147,Boston,US,2026-07-03T05:20:53Z
2026-07-03,legal,Meta MatterBase,https://metamatterbase.com/profile,766-739-8206,contact@metamatterbase.com,https://www.metamatterbase.com,15,Boston,US,2026-07-03T04:49:31Z
2026-07-03,LEGAL ,Zephyr CompliSoft,https://zephyrcomplisoft.com/profile,+1 (914) 907-2702 ext. 83,hello@zephyrcomplisoft.com,zephyrcomplisoft.com,86,Raleigh,US,2026-07-03T02:16:34Z
2026-07-03,Legal,AtlasTriage Soft,https://atlastriagesoft.io/profile,+19346554189,contact@atlastriagesoft.io,https://atlastriagesoft.io,2127,Austin,US,2026-07-03T06:41:30Z
2026-07-03,MSP Platform,Quantum StackSphere,https://quantumstacksphere.io/profile,(726) 277-7156,hello@quantumstacksphere.io,quantumstacksphere.io,850,Tampa,US,2026-07-03T01:05:12Z
2026-07-03,Medical,FalconClinic Solutions,https://falconclinicsolutions.net/profile,(202) 636-1407,info@falconclinicsolutions.net,https://falconclinicsolutions.net,97,Calgary,CA,2026-07-03T02:46:55Z
2026-07-03,Lgl,Sable CounselSoft,https://sablecounselsoft.net/profile,(986) 689-8854,info@sablecounselsoft.net,https://www.sablecounselsoft.net,1411,Atlanta,US,2026-07-03T02:00:50Z
2026-07-03,ERP,ZenLedgerPlatform,https://zenledgerplatform.io/profile,975.865.0743,sales@zenledgerplatform.io,https://zenledgerplatform.io,276,Berlin,DE,2026-07-03T04:59:56Z
2026-07-03,HR,HaloFin Core,https://halofincore.io/profile,1-777-753-9294,info@halofincore.io,https://halofincore.io,814,Denver,US,2026-07-03T03:42:11Z
2026-07-03,HR,Atlas PerformFlow,https://atlasperformflow.com/profile,692-397-9320,sales@atlasperformflow.com,https://www.atlasperformflow.com,51,Manchester,UK,2026-07-03T03:20:20Z
2026-07-03,ERP,TrueChainSphere,https://truechainsphere.net/profile,(263) 998-4180,hello@truechainsphere.net,truechainsphere.net,20,null,US,2026-07-03T04:39:02Z
2026-07-03,Legal,OnyxCounsel Works,https://onyxcounselworks.com/profile,(786) 810-3091,info@onyxcounselworks.com,https://www.onyxcounselworks.com,49,Columbus,US,2026-07-03T01:33:00Z
2026-07-03,HR,RavenShift Desk,https://ravenshiftdesk.com/profile,984-784-2116,hello@ravenshiftdesk.com,https://ravenshiftdesk.com,40,,US,2026-07-03T01:23:39Z
2026-07-03,HR,BlueCultureSync,https://blueculturesync.com/profile,+1 (764) 917-6226,contact@blueculturesync.com,https://blueculturesync.com,763,Phoenix,US,2026-07-03T04:13:48Z
2026-07-03,HR,Iron Talent Outsourcing,https://irontalentoutsourcing.com/profile,814.391.7805,contact@irontalentoutsourcing.com,https://www.irontalentoutsourcing.com,429,Vancouver,CA,2026-07-03T06:23:30Z
2026-07-03,Medical,ApexPulseSoft,https://apexpulsesoft.com/profile,+15424627548,sales@apexpulsesoft.com,https://apexpulsesoft.com,840,Chicago,US,2026-07-03T06:26:50Z
2026-07-03,LMS,BrightMentorLogic,https://brightmentorlogic.com/profile,(322) 682-5483 ext. 53,sales@brightmentorlogic.com,https://www.brightmentorlogic.com,3747,Atlanta,US,2026-07-03T03:02:14Z
2026-07-03,HR,QuartzBenefit Core,https://quartzbenefitcore.com/profile,400.298.3432,contact@quartzbenefitcore.com,https://www.quartzbenefitcore.com,146,N/A,US,2026-07-03T06:05:40Z
2026-07-03,Legal,Delta MatterTech,https://deltamattertech.com/profile,495-739-2472,sales@deltamattertech.com,https://www.deltamattertech.com,8,Hyderabad,IN,2026-07-03T02:24:10Z
2026-07-03,Legal,AnchorCompli Desk,https://anchorcomplidesk.com/profile,559-684-4854,hello@anchorcomplidesk.com,https://www.anchorcomplidesk.com,84,Toronto,CA,2026-07-03T01:33:18Z
2026-07-03,Medical,MetaRxSync,https://metarxsync.com/profile,883.499.9221,sales@metarxsync.com,https://www.metarxsync.com,202,Islamabad,PK,2026-07-03T03:24:16Z
2026-07-03,ERP,Mosaic FinLogic,https://mosaicfinlogic.co/profile,+1 (477) 269-7981,contact@mosaicfinlogic.co,https://mosaicfinlogic.co,272,Leeds,UK,2026-07-03T05:22:08Z
2026-07-03,HR,OrbitPerform Labs,https://orbitperformlabs.com/profile,726-989-0827,sales@orbitperformlabs.com,orbitperformlabs.com,420,Atlanta,US,2026-07-03T04:56:38Z
2026-07-03,LMS,JuniperLearnLogic,https://juniperlearnlogic.co/profile,+15855696021,contact@juniperlearnlogic.co,https://juniperlearnlogic.co,67,Seattle,US,2026-07-03T01:40:37Z
2026-07-03,MSP Platform,WillowStackCloud,https://willowstackcloud.io/profile,(326) 924-0112,sales@willowstackcloud.io,https://www.willowstackcloud.io,47,Austin,US,2026-07-03T05:03:38Z
2026-07-03,Medical,NimbusClinic Labs,https://nimbuscliniclabs.io/profile,6035738099,sales@nimbuscliniclabs.io,https://www.nimbuscliniclabs.io,56,London,UK,2026-07-03T05:22:39Z
2026-07-03,HR,UmbraPerform Solutions,https://umbraperformsolutions.net/profile,(321) 928-3630,contact@umbraperformsolutions.net,https://www.umbraperformsolutions.net,1464,Seattle,US,2026-07-03T03:51:25Z
2026-07-03,HR,ZenTalent Sphere,https://zentalentsphere.io/profile,2757685535,contact@zentalentsphere.io,https://www.zentalentsphere.io,21,Denver,US,2026-07-03T05:15:39Z
2026-07-03,ERP,TrueStock Tech,https://truestocktech.io/profile,1-357-445-8870,hello@truestocktech.io,https://www.truestocktech.io,512,Hyderabad,IN,2026-07-03T06:24:22Z
2026-07-03,Medical,CrownPatient Works,https://crownpatientworks.net/profile,+19848237510,info@crownpatientworks.net,https://crownpatientworks.net,43,Toronto,CA,2026-07-03T04:51:12Z
2026-07-03,MSP Platform,NovaRemote Sync,https://novaremotesync.io/profile,889-828-3164,info@novaremotesync.io,https://www.novaremotesync.io,91,Boston,US,2026-07-03T04:16:57Z
2026-07-03,ERP,CedarLedger Solutions,https://cedarledgersolutions.com/profile,853.582.6648,info@cedarledgersolutions.com,https://cedarledgersolutions.com,138,Karachi,PK,2026-07-03T03:53:19Z
2026-07-03,Medical,Pioneer RxDynamics,https://pioneerrxdynamics.io/profile,224-242-0908,sales@pioneerrxdynamics.io,pioneerrxdynamics.io,49,Columbus,US,2026-07-03T04:30:21Z
